1243,2628
4959,4300
3604,2506
4866,5179
4884,1517
5277,5038
2694,4056
3868,6529
4382,4598
5137,5013
5024,5211
3208,5156
2747,1115
5020,5247
4041,4397
4167,3942
5475,4128
4678,6649
2669,2053
2955,3771
3108,6396
5067,5593
4005,3098
4099,5258
2944,3197
5075,5899
4872,3692
4325,5249
5166,4984
4844,5037
5583,2775
4764,4714
6199,1526
12294,4816
2303,3138
4917,5425
5746,4991
5534,5209
4089,2864
7638,4153
3430,1388
6774,5110
2987,4270
4568,5432
2025,2807
5376,5100
4754,2914
4001,4667
4595,5166
5430,4592
3270,4670
3426,5440
2803,5138
5343,5859
3602,4038
4175,4213
4635,1640
5294,6651
3193,3908
5103,5262
1070,3105
6196,5413
4424,4814
5267,4081
6080,2893
5278,4625
5687,2340
3126,6894
6746,5312
5511,6978
4918,6175
4588,4913
1354,4910
5779,6190
6722,2499
4973,5437
5118,7436
6142,6362
4821,3834
4790,6248
2305,5353
6243,6196
2831,6592
4051,5569
556,6797
5784,8611
5443,3250
5110,8158
2971,2717
5278,5846
5013,2893
3903,5647
5399,5422
5400,5137
2782,3097
6910,3977
6535,1288
6097,7612
4687,5335
5466,5892
6542,5249
5697,5697
2892,3360
4865,4158
5590,5619
5159,5703
3234,2973
4064,4554
1140,6185
5487,6700
16251,5980
10344,5557
2685,1920
10533,5796
7598,3339
9331,4259
10044,6291
6468,5583
6272,3662
5622,6047
2608,2831
5448,4957
5012,3083
4026,7607
5623,1643
5258,5118
6098,5558
7986,4088
6390,5544
4939,5824
3138,4590
3425,4177
6411,1678
5698,6993
3399,2858
4152,4220
6009,6077
6054,5146
2841,2215
5847,5063
1045,1772
5884,6020
4860,3069
4691,4357
4995,6065
6048,5437
3679,2505
3769,5942
5736,6318
6473,8476
7211,4545
7225,7520
6706,6022
5238,6355
3391,2871
4626,4901
5605,5903
7068,5719
3072,5400
5757,5615
3541,2222
6204,6644
4744,2476
6745,3983
6083,3480
6825,6619
4549,4470
6133,5167
1788,2417
6445,6286
5618,3719
6266,5475
1026,1961
6817,5830
5344,3318
4454,6850
5485,5946
6387,6012
2496,6235
6214,4096
7009,5719
7449,6802
3318,3137
7305,4632
1936,2990
5837,5810
5173,6098
6085,6455
7067,7463
